Title,Ratings,Raters,Directors,Writers,Actors,Country,Language,Date,Budget,Openning Weekend,Gross USA,cumulative worldwide,Studios,Durations,Romance,Horror,Music,Fantasy,Mystery,Sci-Fi,Biography,Family,Drama,Sport,History,Thriller,Animation,Adventure,Crime,Musical,Western,War,Action,Comedy,Year,Month
The Golden Compass,6.1,178400.0,Chris Weitz,Chris Weitz,"['Nicole Kidman', 'Daniel Craig', 'Dakota Blue Richards']",UK,English,2007-12-26,180000000.0,26125000.0,70107728.0,372234864.0,"['New Line Cinema', 'Ingenious Film Partners', 'Scholastic Productions']",113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,12.0
Triple Frontier,6.4,105909.0,J.C. Chandor,Mark Boal,"['Ben Affleck', 'Oscar Isaac', 'Charlie Hunnam']",USA,English,2019-03-13,40000000.0,14635269.5,53577751.0,99666355.0,"['Acquire Talent Agency', 'Atlas Entertainment']",125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,3.0
Skyfall,7.7,627079.0,Sam Mendes,Neal Purvis,"['Daniel Craig', 'Javier Bardem', 'Naomie Harris']",UK,English,2012-11-22,200000000.0,88364714.0,304360277.0,1108561013.0,"['Metro-Goldwyn-Mayer (MGM)', 'Columbia Pictures', 'Danjaq']",143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012.0,11.0
Drive,7.8,566977.0,Nicolas Winding Refn,Hossein Amini,"['Ryan Gosling', 'Carey Mulligan', 'Bryan Cranston']",USA,English,2011-10-27,15000000.0,11340461.0,35061555.0,77187281.0,"['FilmDistrict', 'Bold Films', 'MWM Studios']",100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2011.0,10.0
Me Before You,7.4,206195.0,Thea Sharrock,Jojo Moyes,"['Emilia Clarke', 'Sam Claflin', 'Janet McTeer']",UK,English,2016-06-16,20000000.0,18723269.0,56245075.0,208314186.0,"['Metro-Goldwyn-Mayer (MGM)', 'New Line Cinema', 'One Film at a Time']",106.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016.0,6.0
Onward,7.4,90823.0,Dan Scanlon,Dan Scanlon,"['Tom Holland', 'Chris Pratt', 'Julia Louis-Dreyfus']",USA,English,2020-04-02,40000000.0,39119861.0,61555145.0,141477370.0,"['Walt Disney Pictures', 'Pixar Animation Studios']",102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,4.0
Fantastic Beasts: The Crimes of Grindelwald,6.6,218989.0,David Yates,J.K. Rowling,"['Eddie Redmayne', 'Katherine Waterston', 'Dan Fogler']",UK,English,2018-11-15,200000000.0,62163104.0,159555901.0,654855901.0,"['Heyday Films', 'Warner Bros.']",134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018.0,11.0
The 40 Year Old Virgin,7.1,393220.0,Judd Apatow,Judd Apatow,"['Steve Carell', 'Catherine Keener', 'Paul Rudd']",USA,English,2005-10-06,26000000.0,21422815.0,109449237.0,177378645.0,"['Universal Pictures', 'Apatow Productions']",116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,10.0
X-Men: Dark Phoenix,5.8,152499.0,Simon Kinberg,Simon Kinberg,"['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']",USA,English,2019-06-06,200000000.0,32828348.0,65845974.0,252442974.0,"['Twentieth Century Fox', 'Bad Hat Harry Productions', ""Donners' Company""]",113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2019.0,6.0
Bloodshot,5.7,58374.0,Dave Wilson (as David S.F. Wilson),Jeff Wadlow,"['Vin Diesel', 'Eiza González', 'Sam Heughan']",USA,English,2020-03-12,45000000.0,9176695.0,12561824.0,33542457.0,"['Columbia Pictures', 'Bona Film Group', 'Annabell Pictures']",109.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,3.0
Christmas Inheritance,5.7,9582.0,Ernie Barbarash,Dinah Eng,"['Eliza Taylor', 'Jake Lacy', 'Andie MacDowell']",USA,English,2017-12-15,40000000.0,14635269.5,53577751.0,99666355.0,['Motion Picture Corporation of America (MPCA)'],104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2017.0,12.0
The Hangover,7.7,713533.0,Todd Phillips,Jon Lucas,"['Zach Galifianakis', 'Bradley Cooper', 'Justin Bartha']",USA,English,2009-06-11,35000000.0,44979319.0,277322503.0,469310836.0,"['Warner Bros.', 'Legendary Entertainment', 'Green Hat Films']",100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2009.0,6.0
Come Away,5.9,1538.0,Brenda Chapman,Marissa Kate Goodhill,"['Gugu Mbatha-Raw', 'Carter Thomas', 'Ava Fillery']",UK,English,2020-11-13,40000000.0,106084.0,184477.0,1099382.0,"['Endurance Media', 'Hammerstone Studios', 'Lakeview Entertainment (II)']",94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020.0,11.0
BlacKkKlansman,7.5,218506.0,Spike Lee,Charlie Wachtel,"['John David Washington', 'Adam Driver', 'Laura Harrier']",USA,English,2018-08-16,15000000.0,10845330.0,49275340.0,93400823.0,"['Focus Features', 'Legendary Entertainment', 'Perfect World Pictures']",135.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2018.0,8.0
The Curious Case of Benjamin Button,7.8,584364.0,David Fincher,Eric Roth,"['Brad Pitt', 'Cate Blanchett', 'Tilda Swinton']",USA,English,2008-12-26,150000000.0,26853816.0,127509326.0,335802786.0,"['Warner Bros.', 'Paramount Pictures', 'The Kennedy/Marshall Company']",166.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2008.0,12.0
Ratatouille,8.0,635060.0,"Brad Bird, Jan Pinkava (co-director)",Brad Bird,"['Brad Garrett', 'Lou Romano', 'Patton Oswalt']",USA,English,2007-09-06,150000000.0,47027395.0,206445654.0,623726085.0,"['Walt Disney Pictures', 'Pixar Animation Studios']",111.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,9.0
Sucker Punch,6.0,229135.0,Zack Snyder,Zack Snyder,"['Emily Browning', 'Vanessa Hudgens', 'Abbie Cornish']",USA,English,2011-04-07,82000000.0,19058199.0,36392502.0,89792502.0,"['Warner Bros.', 'Legendary Entertainment', 'Cruel & Unusual Films']",110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011.0,4.0
Quantum of Solace,6.6,403125.0,Marc Forster,Paul Haggis,"['Daniel Craig', 'Olga Kurylenko', 'Mathieu Amalric']",UK,English,2008-11-19,200000000.0,67528882.0,168368427.0,589580482.0,"['Metro-Goldwyn-Mayer (MGM)', 'Columbia Pictures', 'Eon Productions']",106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,11.0
Trolls World Tour,6.1,15063.0,"Walt Dohrn, David P. Smith (co-director)",Jonathan Aibel,"['Anna Kendrick', 'Justin Timberlake', 'Rachel Bloom']",USA,English,2020-09-17,90000000.0,14635269.5,53577751.0,44777000.0,"['DreamWorks Animation', 'Dentsu']",90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020.0,9.0
Project Power,6.0,65008.0,"Henry Joost, Ariel Schulman",Mattson Tomlin,"['Jamie Foxx', 'Joseph Gordon-Levitt', 'Dominique Fishback']",USA,English,2020-08-14,40000000.0,14635269.5,53577751.0,99666355.0,"['Netflix', 'Screen Arcade', 'Supermarché']",113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2020.0,8.0
Signs,6.7,335203.0,M. Night Shyamalan,M. Night Shyamalan,"['Mel Gibson', 'Joaquin Phoenix', 'Rory Culkin']",USA,English,2002-08-15,72000000.0,60117080.0,227966634.0,408247917.0,"['Touchstone Pictures', 'Blinding Edge Pictures', 'The Kennedy/Marshall Company']",106.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2002.0,8.0
Die Hard 4.0,7.1,387404.0,Len Wiseman,Mark Bomback,"['Bruce Willis', 'Justin Long', 'Timothy Olyphant']",USA,English,2007-08-09,110000000.0,33369559.0,134529403.0,388156011.0,"['Twentieth Century Fox', 'Dune Entertainment', 'Ingenious Film Partners']",128.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,8.0
First Cow,7.1,6129.0,Kelly Reichardt,Jonathan Raymond,"['Alia Shawkat', 'John Magaro', 'Dylan Smith']",USA,English,2020-07-10,40000000.0,14635269.5,101068.0,101068.0,"['A24', 'IAC Films', 'Film Science']",122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020.0,7.0
Jurassic World,7.0,575845.0,Colin Trevorrow,Rick Jaffa,"['Chris Pratt', 'Bryce Dallas Howard', 'Ty Simpkins']",USA,English,2015-06-11,150000000.0,208806270.0,652270625.0,1670401444.0,"['Universal Pictures', 'Amblin Entertainment', 'Legendary Entertainment']",124.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,6.0
We're the Millers,7.0,401420.0,Rawson Marshall Thurber,Bob Fisher,"['Jason Sudeikis', 'Jennifer Aniston', 'Emma Roberts']",USA,English,2013-08-15,37000000.0,26419396.0,150394119.0,269994119.0,"['New Line Cinema', 'Newman/Tooley Films', 'Slap Happy Productions (II)']",110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2013.0,8.0
Sicario,7.6,367663.0,Denis Villeneuve,Taylor Sheridan,"['Emily Blunt', 'Josh Brolin', 'Benicio Del Toro']",USA,English,2015-09-24,30000000.0,401288.0,46889293.0,84872444.0,"['Lionsgate', 'Black Label Media', 'Thunder Road Pictures']",121.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2015.0,9.0
Shrek,7.8,609058.0,"Andrew Adamson, Vicky Jenson",William Steig,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']",USA,English,2001-06-21,60000000.0,42347760.0,267665011.0,487853320.0,"['DreamWorks Animation', 'Dreamworks Pictures', 'Pacific Data Images (PDI)']",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001.0,6.0
A Call to Spy,6.2,1105.0,Lydia Dean Pilcher,Sarah Megan Thomas,"['Sarah Megan Thomas', 'Stana Katic', 'Radhika Apte']",USA,English,2020-12-26,40000000.0,35098.0,158883.0,183051.0,['SMT Pictures'],123.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020.0,12.0
The Twilight Saga: Breaking Dawn - Part 2,5.5,230204.0,Bill Condon,Melissa Rosenberg,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner']",USA,English,2012-11-15,120000000.0,141067634.0,292324737.0,829747654.0,"['Summit Entertainment', 'Temple Hill Entertainment', 'Sunswept Entertainment']",115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012.0,11.0
Captain America: Civil War,7.8,656505.0,"Anthony Russo, Joe Russo",Christopher Markus,"['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson']",USA,English,2016-04-28,250000000.0,179139142.0,408084349.0,1153561649.0,"['Marvel Studios', 'Vita-Ray Dutch Productions (III)', 'Studio Babelsberg']",147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,4.0
Over the Moon,6.5,9625.0,"Glen Keane, John Kahrs (co-director)",Audrey Wells,"['Glen Keane', 'Brycen Hall', 'Ruthie Ann Miles']",China,English,2020-10-23,40000000.0,14635269.5,53577751.0,99666355.0,"['Glen Keane Productions', 'Janet Yang Productions', 'Netflix']",95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,10.0
Daddy's Home 2,6.0,61188.0,Sean Anders,Sean Anders,"['Will Ferrell', 'Mark Wahlberg', 'Mel Gibson']",USA,English,2017-11-23,69000000.0,29651193.0,104029443.0,180613824.0,"['Paramount Pictures', 'Gary Sanchez Productions']",100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2017.0,11.0
Angels & Demons,6.7,271505.0,Ron Howard,David Koepp,"['Tom Hanks', 'Ewan McGregor', 'Ayelet Zurer']",USA,English,2009-05-14,150000000.0,46204168.0,133375846.0,485930816.0,"['Columbia Pictures', 'Imagine Entertainment', 'Skylark Productions']",138.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2009.0,5.0
50 First Dates,6.8,324898.0,Peter Segal,George Wing,"['Adam Sandler', 'Drew Barrymore', 'Rob Schneider']",USA,English,2004-03-25,75000000.0,39852237.0,120908074.0,198520934.0,"['Columbia Pictures', 'Happy Madison Productions', 'Anonymous Content']",99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,3.0
Waiting for the Barbarians,5.8,5698.0,Ciro Guerra,J.M. Coetzee,"['Mark Rylance', 'Johnny Depp', 'Robert Pattinson']",Italy,English,2020-08-07,40000000.0,14635269.5,53577751.0,712301.0,"['Iervolino Entertainment', 'Ithaca Pictures']",112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2020.0,8.0
Dallas Buyers Club,8.0,437474.0,Jean-Marc Vallée,Craig Borten,"['Matthew McConaughey', 'Jennifer Garner', 'Jared Leto']",USA,English,2014-02-13,5000000.0,260865.0,27298285.0,55736588.0,"['Truth Entertainment (II)', 'Voltage Pictures', 'r2 films']",117.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014.0,2.0
A Series of Unfortunate Events,6.8,195218.0,Brad Silberling,Robert Gordon,"['Jim Carrey', 'Jude Law', 'Meryl Streep']",Germany,English,2004-12-16,140000000.0,30061756.0,118634549.0,211468235.0,"['Paramount Pictures', 'Dreamworks Pictures', 'Nickelodeon Movies']",108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2004.0,12.0
Spider-Man 2,7.3,540071.0,Sam Raimi,Stan Lee,"['Tobey Maguire', 'Kirsten Dunst', 'Alfred Molina']",USA,English,2004-06-30,200000000.0,88156227.0,373585825.0,788976453.0,"['Columbia Pictures', 'Marvel Enterprises', 'Laura Ziskin Productions']",127.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,6.0
The Killing of a Sacred Deer,7.0,121881.0,Yorgos Lanthimos,Yorgos Lanthimos,"['Barry G. Bernson', 'Herb Caillouet', 'Bill Camp']",Ireland,English,2017-11-03,40000000.0,115120.0,2291901.0,7027336.0,"['Element Pictures', 'A24', 'Film4']",121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017.0,11.0
Hustlers,6.3,81848.0,Lorene Scafaria,Lorene Scafaria,"['Constance Wu', 'Jennifer Lopez', 'Julia Stiles']",USA,English,2019-10-10,20000000.0,33181361.0,104963598.0,220807251.0,"['Annapurna Pictures', 'Gloria Sanchez Productions', 'Nuyorican Productions']",110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2019.0,10.0
The Pianist,8.5,722146.0,Roman Polanski,Ronald Harwood,"['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay']",UK,English,2003-03-06,35000000.0,111261.0,32572577.0,120072577.0,"['R.P. Productions', 'Heritage Films', 'Studio Babelsberg']",150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2003.0,3.0
True Grit,7.6,309554.0,"Ethan Coen, Joel Coen",Joel Coen,"['Jeff Bridges', 'Matt Damon', 'Hailee Steinfeld']",USA,English,2011-01-26,38000000.0,24830443.0,171243005.0,252276927.0,"['Paramount Pictures', 'Skydance Media', 'Scott Rudin Productions']",110.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0
The Rental,5.7,14434.0,Dave Franco,Dave Franco,"['Dan Stevens', 'Alison Brie', 'Sheila Vand']",USA,English,2020-07-24,40000000.0,403852.0,1637548.0,3336732.0,['Black Bear Pictures'],88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020.0,7.0
Red Sparrow,6.6,163785.0,Francis Lawrence,Justin Haythe,"['Jennifer Lawrence', 'Joel Edgerton', 'Matthias Schoenaerts']",USA,English,2018-03-01,69000000.0,16853422.0,46874505.0,151572634.0,"['Chernin Entertainment', 'Film Rites', 'Pioneer Stilking Films']",140.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,3.0
Zootopia,8.0,429283.0,Byron Howard,Byron Howard,"['Ginnifer Goodwin', 'Jason Bateman', 'Idris Elba']",USA,English,2016-03-17,150000000.0,75063401.0,341268248.0,1023792558.0,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016.0,3.0
Pirates of the Caribbean: Dead Men Tell No Tales,6.6,260527.0,"Joachim Rønning, Espen Sandberg",Jeff Nathanson,"['Johnny Depp', 'Geoffrey Rush', 'Javier Bardem']",USA,English,2017-05-25,230000000.0,62983253.0,172558876.0,794881442.0,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Infinitum Nihil']",129.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2017.0,5.0
12 Years a Slave,8.1,634862.0,Steve McQueen,John Ridley,"['Chiwetel Ejiofor', 'Michael Kenneth Williams', 'Michael Fassbender']",USA,English,2014-01-30,20000000.0,923715.0,56671993.0,187733202.0,"['New Regency Productions', 'River Road Entertainment', 'Plan B Entertainment']",134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014.0,1.0
Motherless Brooklyn,6.8,40750.0,Edward Norton,Edward Norton,"['Edward Norton', 'Gugu Mbatha-Raw', 'Alec Baldwin']",USA,English,2020-02-27,26000000.0,3500454.0,9277736.0,18477736.0,"['Warner Bros. Pictures', 'Class 5 Films', 'MWM Studios']",144.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0
I See You,6.8,27326.0,Adam Randall,Devon Graye,"['Helen Hunt', 'Jon Tenney', 'Judah Lewis']",USA,English,2020-07-10,3000000.0,14635269.5,53577751.0,1098207.0,"['Head Gear Films', 'Kreo Films FZ', 'Local Hero']",98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2020.0,7.0
The Place Beyond the Pines,7.3,244729.0,Derek Cianfrance,Derek Cianfrance,"['Ryan Gosling', 'Bradley Cooper', 'Eva Mendes']",USA,English,2013-05-09,15000000.0,279457.0,21403519.0,47052899.0,"['Sidney Kimmel Entertainment', 'Electric City Entertainment', 'Verisimilitude']",140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013.0,5.0
Ghost in the Shell,6.3,194601.0,Rupert Sanders,Shirow Masamune,"['Scarlett Johansson', 'Pilou Asbæk', 'Takeshi Kitano']",USA,English,2017-03-30,110000000.0,18676033.0,40563557.0,169801921.0,"['Paramount Pictures', 'Dreamworks Pictures', 'Reliance Entertainment']",107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017.0,3.0
A Christmas Prince,5.8,16541.0,Alex Zamm,Karen Schaler,"['Rose McIver', 'Ben Lamb', 'Alice Krige']",USA,English,2017-11-17,40000000.0,14635269.5,53577751.0,99666355.0,['Motion Picture Corporation of America (MPCA)'],92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,11.0
Mulholland Drive,7.9,318840.0,David Lynch,David Lynch,"['Naomi Watts', 'Laura Harring', 'Justin Theroux']",France,English,2002-01-31,15000000.0,587591.0,7220243.0,20129557.0,"['Les Films Alain Sarde', 'Asymmetrical Productions', 'Babbo Inc.']",147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,1.0
Tropic Thunder,7.0,375648.0,Ben Stiller,Justin Theroux,"['Ben Stiller', 'Jack Black', 'Robert Downey Jr.']",USA,English,2008-08-21,92000000.0,25812796.0,110515313.0,195702811.0,"['Dreamworks Pictures', 'Red Hour Films', 'Goldcrest Pictures']",107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008.0,8.0
Cars,7.1,364755.0,"John Lasseter, Joe Ranft (co-director)",John Lasseter,"['Owen Wilson', 'Bonnie Hunt', 'Paul Newman']",USA,English,2006-06-08,120000000.0,60119509.0,244082982.0,461991867.0,"['Pixar Animation Studios', 'Walt Disney Pictures']",117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2006.0,6.0
This Christmas,6.3,8458.0,Preston A. Whitmore II,Preston A. Whitmore II,"['Regina King', 'Columbus Short', 'Delroy Lindo']",USA,English,2007-12-13,13000000.0,17958183.0,49121934.0,49778552.0,"['Facilitator Films', 'Rainforest Films', 'Screen Gems']",119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,12.0
One Night in Miami,6.1,666.0,Regina King,Kemp Powers,"['Kingsley Ben-Adir', 'Eli Goree', 'Aldis Hodge']",USA,English,2021-01-15,40000000.0,14635269.5,53577751.0,99666355.0,"['ABKCO Films', 'Snoot Entertainment']",114.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2021.0,1.0
Never Rarely Sometimes Always,7.3,9700.0,Eliza Hittman,Eliza Hittman,"['Sidney Flanigan', 'Talia Ryder', 'Théodore Pellerin']",USA,English,2020-08-06,40000000.0,16285.0,16565.0,299588.0,"['PASTEL', 'BBC Films', 'Focus Features']",101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,8.0
Jack Reacher,7.0,306422.0,Christopher McQuarrie,Lee Child,"['Tom Cruise', 'Rosamund Pike', 'Richard Jenkins']",USA,English,2013-01-03,60000000.0,15210156.0,80070736.0,218340595.0,"['Paramount Pictures', 'Skydance Media', 'H2L Media ""AKA"" Mutual Film Company']",130.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013.0,1.0
